,Time,X,Y,Z
0,1730226332.9500165,0.08410835586727304,-0.08462363766436515,0.008962059485728171
1,1730226333.05101,0.08600494858990985,-0.08153021362104582,0.005926559170608613
2,1730226333.1521897,0.086372809748886,-0.08817499368257144,0.008842029856404459
3,1730226333.253598,0.08680629300840267,-0.08627302225387638,0.008328407438576019
4,1730226333.356086,0.08660904527644338,-0.08702443436908586,0.008196204866597522
5,1730226333.4598155,0.08561789278036866,-0.08604850721830089,0.007390704345343828
6,1730226333.5608213,0.086613314456882,-0.08539663772276887,0.007481260156800028
7,1730226333.6635876,0.08655524470351907,-0.0855393763769629,0.0069674186920737225
8,1730226333.7645848,0.0874888216304594,-0.08590904495145937,0.008037311468457826
9,1730226333.8660805,0.087605111629491,-0.08578257325009649,0.007671223892742419
10,1730226333.9670236,0.08744638557831295,-0.08464084854475745,0.007712302535490732
11,1730226334.0678895,0.0870544642790181,-0.08691169026172597,0.008612095427440862
12,1730226334.1692896,0.08692912804611934,-0.08723207174369857,0.008825537279826557
13,1730226334.2700675,0.08641357545406467,-0.08612047815562317,0.008588489161521133
14,1730226334.3711076,0.0854396873866752,-0.08451786783436348,0.007713328425235921
15,1730226334.4723217,0.08605544716735801,-0.08553502994224707,0.008060565930345459
16,1730226334.5729675,0.08630078847383235,-0.08342133333887901,0.00559431784300288
17,1730226334.6755135,0.07421888558070878,-0.08332094094588317,0.008318461834599816
18,1730226334.7761366,0.06069248149808708,-0.09254524692339527,0.008754796677562491
19,1730226334.8776634,0.052254624523424935,-0.08950444687533449,0.007461198236767758
20,1730226334.9789639,0.04177464962355192,-0.08887689817171428,0.0055607050950564445
21,1730226335.0798788,0.030941544602093453,-0.08606654814306192,0.006704736207643222
22,1730226335.1815624,0.02306506334330308,-0.09001012894066476,0.010210435167632807
23,1730226335.2827594,-0.006162920810553957,-0.08416952759735123,0.007848488549661522
24,1730226335.3838813,-0.02888006060960601,-0.08392463863032078,0.0065388376516170715
25,1730226335.485002,-0.04107626788561643,-0.08380213494314434,0.006823920255024626
26,1730226335.5863352,-0.06448360136871664,-0.07410844006217193,0.003982068831973623
27,1730226335.6872785,-0.0786424378980369,-0.0699196066496487,0.0030772627927682203
28,1730226335.7903008,-0.08649902013779585,-0.07023762940290705,0.0015690704614741843
29,1730226335.8915553,-0.09382840654153897,-0.07034739459027696,-0.00023411524691840843
30,1730226335.9965558,-0.09296277716538898,-0.06637140952277763,-0.0024504203732042848
31,1730226336.0981948,-0.09035106778150197,-0.06543994584871489,-0.0021254890922031227
32,1730226336.1993413,-0.0687926880878522,-0.07251236299453782,0.0024782008026971217
33,1730226336.3004403,-0.049944576957349746,-0.08135537340615755,0.006238515211280564
34,1730226336.4015858,-0.03260852510752331,-0.07846252413296023,0.00672968632974964
