,Time,X,Y,Z
0,1730226405.9501052,-0.014368815154893487,-0.0433937510802899,0.00974709140602384
1,1730226406.0515265,-0.013570936736386796,-0.06493301794303546,-0.0015159693004969407
2,1730226406.153089,-0.014124011735799294,-0.06806252962810198,-0.002159734732682944
3,1730226406.2543402,-0.013904415535685864,-0.06339272684244258,-0.002160291123039871
4,1730226406.3616745,-0.011947004394212465,-0.05214674064326462,-0.00265927817563436
5,1730226406.4627056,-0.012679256566849482,-0.03899030550665302,-0.00034647275098450653
6,1730226406.5657842,-0.011037940614578676,-0.010564171801003249,0.0011156751777082548
7,1730226406.667118,-0.012890908354958555,0.00783293199630774,0.00194983965891334
8,1730226406.768634,-0.013570433426014748,0.029442602909121995,0.005036872673769581
9,1730226406.8703778,-0.010814935112303225,0.04197797780975669,0.00437770067625741
10,1730226406.9722545,-0.010466788992712257,0.053748922532768806,0.0038655129593103067
11,1730226407.0744722,-0.01001082259369089,0.06187965178052087,0.004369881117366442
12,1730226407.175391,-0.00860755889084023,0.07471845808297305,0.004830970117490066
13,1730226407.276963,-0.007787541025742118,0.07776150233408873,0.005513742781084349
14,1730226407.3780317,-0.007965199468172545,0.07483643900270548,0.005459800901251542
15,1730226407.4820163,-0.008879764167454543,0.06760021039949403,0.004890337526081069
16,1730226407.585354,-0.009009363691704256,0.054712716107628075,0.0047280140655154
17,1730226407.6879835,-0.006856145907060295,0.038470685952719796,0.005023243554535091
18,1730226407.7896748,-0.0061124266701847825,0.018277972083749032,0.004047175164232467
19,1730226407.8912349,-0.005578225280154636,-0.0016917089872196416,0.0020847816545163287
20,1730226407.993579,-0.009328286410570784,-0.02720810359741517,0.0012283549454067003
21,1730226408.0948927,-0.012336578391555305,-0.042094887154452934,0.00016003128898754254
22,1730226408.1965938,-0.012982047129403759,-0.050952368437717166,-0.0002580789153749423
23,1730226408.2983239,-0.013778945196301887,-0.059038446993542264,-0.0006286943429133152
24,1730226408.4043744,-0.015870801613923485,-0.05593945654219647,-0.0015969057989497278
25,1730226408.5063624,-0.01751381212495934,-0.04999064005927275,-0.0006253745903267623
26,1730226408.6087813,-0.01824003678775296,-0.034148896049070974,0.0024128198728305783
27,1730226408.7099013,-0.017531701849777728,-0.022713771577920178,0.00207118326444687
28,1730226408.8156598,-0.01733685757624204,0.0023993191552276905,0.00248470350544104
29,1730226408.9195795,-0.018354831208712157,0.021296845408648006,0.003618878497915101
30,1730226409.0203943,-0.0176366606419495,0.03592934031863697,0.004682732555311636
31,1730226409.1216726,-0.01678761921060667,0.0519725167237046,0.0034880881772962804
32,1730226409.2242362,-0.015438281143559362,0.06557383802880948,0.00503374408508985
33,1730226409.333333,-0.015492334980370793,0.06955445438542525,0.008339140043776111
34,1730226409.438585,-0.014426075877027399,0.07449649105574291,0.008146880930789977
35,1730226409.5419536,-0.014102325846246018,0.07311634076803374,0.006231111216072938
36,1730226409.6434753,-0.014621534603321867,0.060308521108273845,0.005230211025655728
37,1730226409.7439284,-0.014766012193454187,0.04966365075660486,0.002870638620579906
38,1730226409.8448439,-0.019597538959175913,0.026054332734060923,0.0018201963973540662
39,1730226409.9494102,-0.02192376449728431,0.011515934008092163,0.0011932085706952936
40,1730226410.0503843,-0.02075610031946298,-0.015392641139639259,0.0020375561935299176
41,1730226410.152169,-0.022621540070608938,-0.04078940333434955,0.0027828366002549993
42,1730226410.2527897,-0.024693385550670254,-0.055557254705642246,0.0012319288811148193
43,1730226410.3538222,-0.024553986115169523,-0.06128517901921521,0.0010090629399449632
44,1730226410.4554396,-0.0251474176364455,-0.05891365629486124,0.0001505007557884417
45,1730226410.5569577,-0.026334558211952432,-0.048873126107427764,0.0009534218802481012
46,1730226410.6585245,-0.027119189530017823,-0.03987776569815543,0.0009043113292372997
47,1730226410.7598364,-0.02701101039050051,-0.035038853785596694,0.0017927826994313227
48,1730226410.861481,-0.025707102158121338,-0.019561138009860823,0.002605253335578049
49,1730226410.962283,-0.023971534313290813,-0.009008556895962,0.0018815217453662177
50,1730226411.065233,-0.021262278862973685,0.009600901567453766,0.003102700519260324
51,1730226411.1673343,-0.022078906320184534,0.013260785470708995,0.003211089754811859
52,1730226411.268945,-0.02064173314712711,0.02594687264360101,0.004611436607821638
53,1730226411.3701053,-0.01993724081862781,0.03088602604257626,0.006479044361506997
54,1730226411.4711196,-0.020306180635278146,0.034098413491049556,0.004922498700069582
55,1730226411.573581,-0.019895548574863593,0.03894019219362775,0.0043177262645542
56,1730226411.675207,-0.018949985727679614,0.044397894852637954,0.0033917458488439333
57,1730226411.7775168,-0.018928329807460696,0.048908810844137306,0.0026746972862217978
58,1730226411.87893,-0.018220345692836013,0.0542505826177682,0.0028571158064255365
59,1730226411.9811375,-0.017271793530676847,0.06051650721895802,0.00554827699703126
60,1730226412.0865605,-0.016773209593968757,0.06297016304088911,0.005211537154024546
61,1730226412.191493,-0.016221251148674492,0.06710335555109616,0.0057352109129228815
62,1730226412.2923558,-0.015738911850326862,0.0687480550993457,0.004790475146261746
63,1730226412.3989758,-0.01548711582557974,0.06825565316455945,0.005787408432342862
64,1730226412.5000799,-0.014771347999118018,0.06338993416624789,0.0065402659731730595
65,1730226412.6040845,-0.01455776689273872,0.05852212289016445,0.005983314878249328
66,1730226412.7056513,-0.012968918107883849,0.0529459384916923,0.00503585698452641
67,1730226412.806654,-0.013080353034319975,0.05177932708568696,0.0045577310593539365
68,1730226412.908041,-0.01349816830577264,0.04866798560233986,0.0038538399110256832
69,1730226413.0125988,-0.013974679069979203,0.044758271302070426,0.0036557195060403884
70,1730226413.1172428,-0.01375491846356434,0.039590454401648156,0.0030572751947488207
71,1730226413.2184024,-0.013733901248570728,0.03452484606046351,0.004002755788872164
72,1730226413.3224251,-0.014893279227030057,0.020345864544218613,0.003294849490565917
73,1730226413.4238343,-0.01533620611820796,0.011585680856191143,0.001838156298052418
74,1730226413.5270803,-0.01649387571991211,-0.0024740700513186755,0.0018137426009302777
75,1730226413.628293,-0.015854230168540852,-0.017746864811028787,0.0020757508215063004
76,1730226413.7299562,-0.01574796147819477,-0.027476056971656893,0.0020867362869554217
77,1730226413.8308282,-0.015993239349782997,-0.04527511216163007,-0.000642662637523888
78,1730226413.9323745,-0.017415746459143885,-0.056480843088466244,-0.00014003389890073064
79,1730226414.0334275,-0.017704153893335777,-0.06808782971950965,-0.0005506151717868076
80,1730226414.134331,-0.019536746379980693,-0.0734422112151048,-0.00018397356384418159
81,1730226414.2360995,-0.02075046741327124,-0.07386542314980152,-0.001133283704318285
82,1730226414.340589,-0.02122797135753241,-0.04517311573860452,0.0008758980910180269
83,1730226414.4425476,-0.02401717761534045,-0.01396937643477272,0.003048737764492174
84,1730226414.5446067,-0.025741258238916268,0.022964871102517975,0.003759476595716567
85,1730226414.645333,-0.025703785915058258,0.05964626346564606,0.00348128283316116
86,1730226414.7510982,-0.02726836969107241,0.07261279056482899,0.005005310455162859
87,1730226414.8529115,-0.02888854509158678,0.07402874992541744,0.0052765193725410695
88,1730226414.9538496,-0.027256576901398103,0.06698828512560538,0.005318654383674168
89,1730226415.056488,-0.02620823129902113,0.055801187192080805,0.0008075364468045348
